ech,Hexadecimal_sans_p,Hexadecimal_inv,binary,Hexadecimal
3902535771,1B2357179903FFD081028E,1B2357179903FFD081028EBD2880,0000000100010100101111010111000101000000100000010000101111111111110000001001100111101000111010101100010011011000,8d4cae8e990cffb0180417db4110
3903063793,1B2123A99903B9D8B0028A,1B2123A99903B9D8B0028A0E2CB4,0010110100110100011100000101000101000000000011010001101110011101110000001001100110010101110001001000010011011000,8d484c59990cd9b1d004150743d2
3903095633,1B235717780B1500000000,1B235717780B1500000000556213,1100100001000110101010100000000000000000000000000000000010101000110100000001111011101000111010101100010011011000,8d4cae8ee10d8a00000000aa648c
3905092688,1B2357177521A1666FC301,1B2357177521A1666FC3015CDEEE,0111011101111011001110101000000011000011111101100110011010000101100001001010111011101000111010101100010011011000,8d4cae8eea4858666f3c08a3b777
3906553413,1B235FE7A1DF8A1B4AF1EC,1B235FE7A1DF8A1B4AF1EC16D5DE,0111101110101011011010000011011110001111010100101101100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf158d25f87386bab7
3909791146,1B2357179903FF5FF1028E,1B2357179903FF5FF1028E458E08,0001000001110001101000100111000101000000100011111111101011111111110000001001100111101000111010101100010011011000,8d4cae8e990cffaff804172a1701
3910691860,1B235FE7990373D8800286,1B235FE7990373D8800286B327D5,1010101111100100110011010110000101000000000000010001101111001110110000001001100111100111111110101100010011011000,8d4caf7e990cecb1100416dc4eba
3913191151,1B235FE7A1DF8A139DF125,1B235FE7A1DF8A139DF12516A5B2,0100110110100101011010001010010010001111101110011100100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf158c9bf84a865ad4
3914311174,1B235FE7990373D8800286,1B235FE7990373D8800286B327D5,1010101111100100110011010110000101000000000000010001101111001110110000001001100111100111111110101100010011011000,8d4caf7e990cecb1100416dc4eba
3914511160,1B235FE77521A16208C301,1B235FE77521A16208C301E3D3C5,1010001111001011110001111000000011000011000100000100011010000101100001001010111011100111111110101100010011011000,8d4caf7eea485864013c087cbc3a
3915398319,1B2B4C6899823F55C10103,1B2B4C6899823F55C101035DC269,1001011001000011101110101100000010000000100000111010101011111100010000011001100100010110001100101101010011011000,8d4d23619914cfaa38080cab3469
3915511156,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
3917064886,1B235FE7780A4500000000,1B235FE7780A45000000007BD35D,1011101011001011110111100000000000000000000000000000000010100010010100000001111011100111111110101100010011011000,8d4caf7ee1052a00000000edbcab
3917784863,1B235FE7990373D8800286,1B235FE7990373D8800286B327D5,1010101111100100110011010110000101000000000000010001101111001110110000001001100111100111111110101100010011011000,8d4caf7e990cecb1100416dc4eba
3929174408,1B235FE799037DD8800286,1B235FE799037DD8800286E766D5,1010101101100110111001110110000101000000000000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11004167e66ba
3932743336,1B2357179903FF5FF1028E,1B2357179903FF5FF1028E458E08,0001000001110001101000100111000101000000100011111111101011111111110000001001100111101000111010101100010011011000,8d4cae8e990cffaff804172a1701
3933463332,1B2357177521A1666FC301,1B2357177521A1666FC3015CDEEE,0111011101111011001110101000000011000011111101100110011010000101100001001010111011101000111010101100010011011000,8d4cae8eea4858666f3c08a3b777
3934563900,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
3934763884,1B235FE74C2382F2B2B140,1B235FE74C2382F2B2B140678360,0000011011000001111001100000001010001101010011010100111101000001110001000011001011100111111110101100010011011000,8d4caf7e234c14f4d4d8206e1c60
3952576707,1B235FE799037DD8800286,1B235FE799037DD8800286E766D5,1010101101100110111001110110000101000000000000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11004167e66ba
3953876327,1B235717A1DF08B2CDF094,1B235717A1DF08B2CDF094B5A8F2,0100111100010101101011010010100100001111101100110100110100010000111110111000010111101000111010101100010011011000,8d4cae8e58bf01d43bf092da51f4
3954853888,1BC9622D9903F0D4D00285,1BC9622D9903F0D4D0028574FEAA,0101010101111111001011101010000101000000000010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b0041ae2f755
3954936726,1B235FE7780A4500000000,1B235FE7780A45000000007BD35D,1011101011001011110111100000000000000000000000000000000010100010010100000001111011100111111110101100010011011000,8d4caf7ee1052a00000000edbcab
3958099959,1BC9622D9903F0D4D00285,1BC9622D9903F0D4D0028574FEAA,0101010101111111001011101010000101000000000010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b0041ae2f755
3961926185,1BC9622DA1DA0AE67FF846,1BC9622DA1DA0AE67FF84603CFA5,1010010111110011110000000110001000011111111111100110011101010000010110111000010110110100010001101001001111011000,8d39644b58b50576eff1260c3f5a
3962106252,1BC9622D9903F0D4D10285,1BC9622D9903F0D4D1028574FEAA,0101010101111111001011101010000101000000100010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b8041ae2f755
3963649170,1B2357179903FF5FB1028E,1B2357179903FF5FB1028E458E08,0001000001110001101000100111000101000000100011011111101011111111110000001001100111101000111010101100010011011000,8d4cae8e990cffafd804172a1701
3963929280,1B235717A1DF0AA24BF057,1B235717A1DF0AA24BF057A9532A,0101010011001010100101011110101000001111110100100100010101010000111110111000010111101000111010101100010011011000,8d4cae8e58bf05542df0ae59ac45
3969506579,1BC9622DA1DA08F64BF093,1BC9622DA1DA08F64BF0931F347D,1011111000101100111110001100100100001111110100100110111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f62df09c8fc2eb
3977404798,1BC9622DA1DA08FA18F065,1BC9622DA1DA08FA18F0651F7C27,1110010000111110111110001010011000001111000110000101111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f581f06a8fe34e
3977425305,1BC9622D78871500000000,1BC9622D7887150000000075372E,0111010011101100101011100000000000000000000000000000000010101000111000010001111010110100010001101001001111011000,8d39644be11e8a00000000eace47
3977586371,1BC9622D9903F0D4D00285,1BC9622D9903F0D4D0028574FEAA,0101010101111111001011101010000101000000000010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b0041ae2f755
3977748275,1B235FE7A1DF8A1EECF636,1B235FE7A1DF8A1EECF636E919E1,1000011110011000100101110110110001101111001101110111100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf158773f6c6798978
3981537967,1BC9622DA1DA0AEAAAF0D0,1BC9622DA1DA0AEAAAF0D00387FF,1111111111100001110000000000101100001111010101010101011101010000010110111000010110110100010001101001001111011000,8d39644b58b5057555f0b00c1eff
3981661358,1B235FE7A1DF8A1E4AF65F,1B235FE7A1DF8A1E4AF65FE919E1,1000011110011000100101111111101001101111010100100111100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf158725f6af798978
3981718067,1BC9622D9903F0D4D10285,1BC9622D9903F0D4D1028574FEAA,0101010101111111001011101010000101000000100010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b8041ae2f755
3982061355,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
3985059278,1B235FE7A1DF8A16BFF695,1B235FE7A1DF8A16BFF695E9698D,1011000110010110100101111010100101101111111111010110100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf1586dff69a79691b
3985476475,1BC9622DA1DA0AEA0AF091,1BC9622DA1DA0AEA0AF0910387FF,1111111111100001110000001000100100001111010100000101011101010000010110111000010110110100010001101001001111011000,8d39644b58b5057505f0980c1eff
3989050394,1B235FE7A1DF840659F62E,1B235FE7A1DF840659F62EBDC855,1010101000010011101111010111010001101111100110100110000000100001111110111000010111100111111110101100010011011000,8d4caf7e58bf1206a9f647db31aa
3989207320,1BC9622DA1DA08F21CF040,1BC9622DA1DA08F21CF0401F0C4B,1101001000110000111110000000001000001111001110000100111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f483f0208f032d
3990450406,1B235FE77521A16208C301,1B235FE77521A16208C301E3D3C5,1010001111001011110001111000000011000011000100000100011010000101100001001010111011100111111110101100010011011000,8d4caf7eea485864013c087cbc3a
3991730527,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
3992478170,1B235FE799037DD8800286,1B235FE799037DD8800286E766D5,1010101101100110111001110110000101000000000000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11004167e66ba
3992737153,1BC9622DA1DA08F2CCF009,1BC9622DA1DA08F2CCF0091F0C4B,1101001000110000111110001001000000001111001100110100111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f433f0098f032d
3996663635,1B235FE7A1DF84060DF689,1B235FE7A1DF84060DF689BDC855,1010101000010011101111011001000101101111101100000110000000100001111110111000010111100111111110101100010011011000,8d4caf7e58bf12060bf619db31aa
4003444286,1BC9622DA1DA0AEC1AF049,1BC9622DA1DA0AEC1AF04903A3D2,0100101111000101110000001001001000001111010110000011011101010000010110111000010110110100010001101001001111011000,8d39644b58b5057385f0290c5cb4
4003624851,1BC9622D9903F8D4D00285,1BC9622D9903F8D4D002850492AA,0101010101001001001000001010000101000000000010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b0041a029455
4010627114,1B235FE74C2382F2B2B140,1B235FE74C2382F2B2B140678360,0000011011000001111001100000001010001101010011010100111101000001110001000011001011100111111110101100010011011000,8d4caf7e234c14f4d4d8206e1c60
4014073392,1BC9622DA1DA08F4E87F16,1BC9622DA1DA08F4E87F161F2866,0110011000010100111110000110100011111110000101110010111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f271ef868f4166
4014251334,1BC9622D9903F8D4D00285,1BC9622D9903F8D4D002850492AA,0101010101001001001000001010000101000000000010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b0041a029455
4014892136,1BC9622D78871500000000,1BC9622D7887150000000075372E,0111010011101100101011100000000000000000000000000000000010101000111000010001111010110100010001101001001111011000,8d39644be11e8a00000000eace47
4017790322,1BC9622DF14C00040029D1,1BC9622DF14C00040029D131A809,1001000000010101100011001000101110010100000000000010000000000000001100101000111110110100010001101001001111011000,8d39644bf82300020049b8c85109
4018452360,1BC9622D9903F8D4D00285,1BC9622D9903F8D4D002850492AA,0101010101001001001000001010000101000000000010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b0041a029455
4022601494,1BC9622DA1DA08F8DE7F2F,1BC9622DA1DA08F8DE7F2F1F603C,0011110000000110111110001111010011111110011110110001111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f1b7ef4f8f60c3
4022801321,1BC9622D9903F8D4D00285,1BC9622D9903F8D4D002850492AA,0101010101001001001000001010000101000000000010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b0041a029455
4030494184,1BC9622DA1DA08F80D7F8B,1BC9622DA1DA08F80D7F8B1F603C,0011110000000110111110001101000111111110101100000001111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f10bef1d8f60c3
4030693897,1BC9622D9903F8D4D00285,1BC9622D9903F8D4D002850492AA,0101010101001001001000001010000101000000000010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b0041a029455
4034858705,1BC9622DA1DA0AE0FC7F65,1BC9622DA1DA0AE0FC7F6503EB88,0001000111010111110000001010011011111110001111110000011101010000010110111000010110110100010001101001001111011000,8d39644b58b50570f3ef6a0c7d11
4035058572,1BC9622D9903F8D4D10285,1BC9622D9903F8D4D102850492AA,0101010101001001001000001010000101000000100010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b8041a029455
4035541131,1B235FE799037DD8800286,1B235FE799037DD8800286E766D5,1010101101100110111001110110000101000000000000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11004167e66ba
4036977774,1BC9622DF14C00040029D1,1BC9622DF14C00040029D131A809,1001000000010101100011001000101110010100000000000010000000000000001100101000111110110100010001101001001111011000,8d39644bf82300020049b8c85109
4038558081,1B235FE799037DD8800286,1B235FE799037DD8800286E766D5,1010101101100110111001110110000101000000000000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11004167e66ba
4039015709,1BC9622DA1DA08F0A97771,1BC9622DA1DA08F0A977711F1050,0000101000001000111110001000111011101110100101010000111100010000010110111000010110110100010001101001001111011000,8d39644b58b501f059eee88f80a0
4039215671,1BC9622D9903F8D4D10285,1BC9622D9903F8D4D102850492AA,0101010101001001001000001010000101000000100010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b8041a029455
4042503246,1BC9622DA1DA0AE02D7FC9,1BC9622DA1DA0AE02D7FC903EB88,0001000111010111110000001001001111111110101101000000011101010000010110111000010110110100010001101001001111011000,8d39644b58b505704bef390c7d11
4042703525,1BC9622D9903F8D4D00285,1BC9622D9903F8D4D002850492AA,0101010101001001001000001010000101000000000010110010101100011111110000001001100110110100010001101001001111011000,8d39644b990cf1b2b0041a029455
4045691380,1B235FE799037DD8800286,1B235FE799037DD8800286E766D5,1010101101100110111001110110000101000000000000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11004167e66ba
4045951411,1BC9622DA1DA087FDB77DD,1BC9622DA1DA087FDB77DDE7B6D8,0001101101101101111001111011101111101110110110111111111000010000010110111000010110110100010001101001001111011000,8d39644b58b501efbdeebb7ed6b1
4046131524,1B235FE7A1DF8A18FBFA43,1B235FE7A1DF8A18FBFA43E93DCC,0011001110111100100101111100001001011111110111110001100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf1581fdf52c79cb33
4046151169,1BC9622D9903F0D4D10285,1BC9622D9903F0D4D1028574FEAA,0101010101111111001011101010000101000000100010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b8041ae2f755
4046571364,1B235FE77521A16208C301,1B235FE77521A16208C301E3D3C5,1010001111001011110001111000000011000011000100000100011010000101100001001010111011100111111110101100010011011000,8d4caf7eea485864013c087cbc3a
4048558235,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
4049515565,1BC9622DA1DA0A6FDD7F0F,1BC9622DA1DA0A6FDD7F0FFB4D00,0000000010110010110111111111000011111110101110111111011001010000010110111000010110110100010001101001001111011000,8d39644b58b5056fbbef0ffd2b00
4053784232,1B235FE7A1DF8A186CF2F7,1B235FE7A1DF8A186CF2F7E93DCC,0011001110111100100101111110111101001111001101100001100001010001111110111000010111100111111110101100010011011000,8d4caf7e58bf158163f4fe79cb33
4056002170,1BC9622DF14C00040029D1,1BC9622DF14C00040029D131A809,1001000000010101100011001000101110010100000000000010000000000000001100101000111110110100010001101001001111011000,8d39644bf82300020049b8c85109
4057528810,1BC9622D9903F0D4D00285,1BC9622D9903F0D4D0028574FEAA,0101010101111111001011101010000101000000000010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b0041ae2f755
4061131504,1BC9622DA1DA0A6738773E,1BC9622DA1DA0A6738773EFB3D6C,0011011010111100110111110111110011101110000111001110011001010000010110111000010110110100010001101001001111011000,8d39644b58b5056ec1eec7fdcb63
4083161759,1B2B4C6899823755800203,1B2B4C68998237558002032DAE69,1001011001110101101101001100000001000000000000011010101011101100010000011001100100010110001100101101010011011000,8d4d23619914ceaa10040c4b5769
4093826510,1B2B4C6899823755800203,1B2B4C68998237558002032DAE69,1001011001110101101101001100000001000000000000011010101011101100010000011001100100010110001100101101010011011000,8d4d23619914ceaa10040c4b5769
4101110589,1B2B4C68A1BC0AE1EDFC9C,1B2B4C68A1BC0AE1EDFC9CF6A82C,0011010000010101011011110011100100111111101101111000011101010000001111011000010100010110001100101101010011011000,8d4d236158d305787bf393f65143
4105008778,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
4113067005,1B235FE77521A16208C301,1B235FE77521A16208C301E3D3C5,1010001111001011110001111000000011000011000100000100011010000101100001001010111011100111111110101100010011011000,8d4caf7eea485864013c087cbc3a
4114019491,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4118364019,1B2B4C68F14C00040025D3,1B2B4C68F14C00040025D3D86259,1001101001000110000110111100101110100100000000000010000000000000001100101000111100010110001100101101010011011000,8d4d2361f8230002004abcb164a9
4124596733,1BC9622D9903F0D4D00285,1BC9622D9903F0D4D0028574FEAA,0101010101111111001011101010000101000000000010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b0041ae2f755
4127852009,1B2B4C68A1BC08F6EFF4D1,1B2B4C68A1BC08F6EFF4D11583D0,0000101111000001101010001000101100101111111101110110111100010000001111011000010100010110001100101101010011011000,8d4d236158d301f67ff2b88a1cb0
4128409965,1B2B4C6899823B55C10203,1B2B4C6899823B55C1020365F469,1001011000101111101001101100000001000000100000111010101011011100010000011001100100010110001100101101010011011000,8d4d23619914cdaa38040c6af269
4128675894,1B235FE7A1DF8AED6DFCC7,1B235FE7A1DF8AED6DFCC713553B,1101110010101010110010001110001100111111101101101011011101010001111110111000010111100111111110101100010011011000,8d4caf7e58bf157b6bf33e8caacd
4129216759,1B2357179903FF5FD0028E,1B2357179903FF5FD0028E458E08,0001000001110001101000100111000101000000000010111111101011111111110000001001100111101000111010101100010011011000,8d4cae8e990cffafb004172a1701
4129296768,1B235717F14C00060029D1,1B235717F14C00060029D1A2168E,0111000101101000010001011000101110010100000000000110000000000000001100101000111111101000111010101100010011011000,8d4cae8ef82300060049b8548617
4133070631,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4134986925,1B235717A1DF0A267E73A9,1B235717A1DF0A267E73A9AE6DDC,0011101110110110011101011001010111001110011111100110010001010000111110111000010111101000111010101100010011011000,8d4cae8e58bf0546e7ec59576bb3
4135465442,1BC9622DA1DA0A615A7B02,1BC9622DA1DA0A615A7B02FB1941,1000001010011000110111110100000011011110010110101000011001010000010110111000010110110100010001101001001111011000,8d39644b58b50568a5ed04fd8928
4135940772,1B2B4C6899823B55C00203,1B2B4C6899823B55C0020365F469,1001011000101111101001101100000001000000000000111010101011011100010000011001100100010110001100101101010011011000,8d4d23619914cdaa30040c6af269
4142647858,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4146798975,1B235717A1DF0832FB7D1F,1B235717A1DF0832FB7D1FB2AE32,0100110001110101010011011111100010111110110111110100110000010000111110111000010111101000111010101100010011011000,8d4cae8e58bf01c4fdeb8fd457c4
4155359677,1BC9622D4A0262DA7E4140,1BC9622D4A0262DA7E414041DE80,0000000101111011100000100000001010000010011111100101101101000110010000000101001010110100010001101001001111011000,8d39644b250464b5e7282028b710
4156036964,1B2B4C6899823355C10203,1B2B4C6899823355C10203159869,1001011000011001101010001100000001000000100000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa38040c8a9169
4156570556,1B2B4C68F14C00040025D3,1B2B4C68F14C00040025D3D86259,1001101001000110000110111100101110100100000000000010000000000000001100101000111100010110001100101101010011011000,8d4d2361f8230002004abcb164a9
4158671214,1B2B4C68A1BC0AE21AF466,1B2B4C68A1BC0AE21AF46609403E,0111110000000010100100000110011000101111010110000100011101010000001111011000010100010110001100101101010011011000,8d4d236158d3057485f2660920c7
4160832523,1BC9622DA1DA08768F7D77,1BC9622DA1DA08768F7D771832BD,1011110101001100000110001110111010111110111100010110111000010000010110111000010110110100010001101001001111011000,8d39644b58b501e61febee81c4db
4161541238,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4162662520,1B2B4C68A1BC08F20FF8FB,1B2B4C68A1BC08F20FF8FB15BBE6,0110011111011101101010001101111100011111111100000100111100010000001111011000010100010110001100101101010011011000,8d4d236158d301f40ff1fd8add76
4163393263,1B235FE7F14C00060029D1,1B235FE7F14C00060029D11D2393,1100100111000100101110001000101110010100000000000110000000000000001100101000111111100111111110101100010011011000,8d4caf7ef82300060049b88b4c9c
4163833163,1B235FE799037DD8810286,1B235FE799037DD8810286E766D5,1010101101100110111001110110000101000000100000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11804167e66ba
4164596053,1BC9622D9903F0D4D10285,1BC9622D9903F0D4D1028574FEAA,0101010101111111001011101010000101000000100010110010101100001111110000001001100110110100010001101001001111011000,8d39644b990cf0b2b8041ae2f755
4166572214,1B2B4C6899823355C10203,1B2B4C6899823355C10203159869,1001011000011001101010001100000001000000100000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa38040c8a9169
4167554415,1B235717F14C00060029D1,1B235717F14C00060029D1A2168E,0111000101101000010001011000101110010100000000000110000000000000001100101000111111101000111010101100010011011000,8d4cae8ef82300060049b8548617
4167892743,1BC9622DA1DA087A1D7D32,1BC9622DA1DA087A1D7D32187AE7,1110011101011110000110000100110010111110101110000101111000010000010110111000010110110100010001101001001111011000,8d39644b58b501e58bebc481e57e
4168907566,1BC9622D78871500000000,1BC9622D7887150000000075372E,0111010011101100101011100000000000000000000000000000000010101000111000010001111010110100010001101001001111011000,8d39644be11e8a00000000eace47
4169656612,1B2B4C68A1BC08FC1EF8BA,1B2B4C68A1BC08FC1EF8BA15EFA7,1110010111110111101010000101110100011111011110000011111100010000001111011000010100010110001100101101010011011000,8d4d236158d301f387f1d58a7f5e
4169707470,1B235FE77521A16208C301,1B235FE77521A16208C301E3D3C5,1010001111001011110001111000000011000011000100000100011010000101100001001010111011100111111110101100010011011000,8d4caf7eea485864013c087cbc3a
4170387705,1B2B4C6899823355C00203,1B2B4C6899823355C00203159869,1001011000011001101010001100000001000000000000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa30040c8a9169
4171437082,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4174324774,1B2B4C6899823355C10303,1B2B4C6899823355C10303159869,1001011000011001101010001100000011000000100000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa380c0c8a9169
4174404585,1B235FE7A1DF88FE9FF8B6,1B235FE7A1DF88FE9FF8B6F046F1,1000111101100010000011110110110100011111111110010111111100010001111110111000010111100111111110101100010011011000,8d4caf7e58bf11f79ff1d6f026f8
4175244530,1B235FE799037DD8810286,1B235FE799037DD8810286E766D5,1010101101100110111001110110000101000000100000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11804167e66ba
4175694680,1B2B4C68F14C00040025D3,1B2B4C68F14C00040025D3D86259,1001101001000110000110111100101110100100000000000010000000000000001100101000111100010110001100101101010011011000,8d4d2361f8230002004abcb164a9
4177376160,1B2B4C68A1BC08F4FFF853,1B2B4C68A1BC08F4FFF853159FCB,1101001111111001101010001100101000011111111111110010111100010000001111011000010100010110001100101101010011011000,8d4d236158d301f2fff1ac8a9f3d
4177966860,1B2B4C6899823355C00203,1B2B4C6899823355C00203159869,1001011000011001101010001100000001000000000000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa30040c8a9169
4180786888,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4180977799,1B2B4C68A1BC0AE4FAF8F0,1B2B4C68A1BC0AE4FAF8F0096413,1100100000100110100100000000111100011111010111110010011101010000001111011000010100010110001100101101010011011000,8d4d236158d30572f5f1f009628c
4181617504,1B2B4C6899823355C10103,1B2B4C6899823355C10103159869,1001011000011001101010001100000010000000100000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa38080c8a9169
4182027680,1B2357179903FF5FD0028E,1B2357179903FF5FD0028E458E08,0001000001110001101000100111000101000000000010111111101011111111110000001001100111101000111010101100010011011000,8d4cae8e990cffafb004172a1701
4182326432,1B235FE7780A4500000000,1B235FE7780A45000000007BD35D,1011101011001011110111100000000000000000000000000000000010100010010100000001111011100111111110101100010011011000,8d4caf7ee1052a00000000edbcab
4182707643,1B235717A1DF0A2CC87D42,1B235717A1DF0A2CC87D42AE01AB,1101010110000000011101010100001010111110000100110011010001010000111110111000010111101000111010101100010011011000,8d4cae8e58bf054331eb2457085d
4186546972,1B235FE799037DD8810286,1B235FE799037DD8810286E766D5,1010101101100110111001110110000101000000100000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11804167e66ba
4186968249,1B235717F14C00060029D1,1B235717F14C00060029D1A2168E,0111000101101000010001011000101110010100000000000110000000000000001100101000111111101000111010101100010011011000,8d4cae8ef82300060049b8548617
4188805849,1B235FE7A1DF88F6ECF8E7,1B235FE7A1DF88F6ECF8E7F0369D,1011100101101100000011111110011100011111001101110110111100010001111110111000010111100111111110101100010011011000,8d4caf7e58bf11f673f17ef0c69b
4189007022,1B2B4C6899823355C00203,1B2B4C6899823355C00203159869,1001011000011001101010001100000001000000000000111010101011001100010000011001100100010110001100101101010011011000,8d4d23619914ccaa30040c8a9169
4189168927,1B2B4C68A1BC0AE46FF839,1B2B4C68A1BC0AE46FF839096413,1100100000100110100100001001110000011111111101100010011101010000001111011000010100010110001100101101010011011000,8d4d236158d305726ff1c909628c
4190685788,1B235FE799037DD8810286,1B235FE799037DD8810286E766D5,1010101101100110111001110110000101000000100000010001101110111110110000001001100111100111111110101100010011011000,8d4caf7e990cebb11804167e66ba
4196444389,1B235FE7A1DF8AEAFBF851,1B235FE7A1DF8AEAFBF851EC851F,1111100010100001001101111000101000011111110111110101011101010001111110111000010111100111111110101100010011011000,8d4caf7e58bf1575fdf1a8731a8f
4198084301,1B235FE77521A16208C301,1B235FE77521A16208C301E3D3C5,1010001111001011110001111000000011000011000100000100011010000101100001001010111011100111111110101100010011011000,8d4caf7eea485864013c087cbc3a
4198564292,1B235FE7990375D8810286,1B235FE7990375D8810286970AD5,1010101101010000111010010110000101000000100000010001101110101110110000001001100111100111111110101100010011011000,8d4caf7e990ceab11804169e05ba
4199506707,1B2B4C6875A0416008A301,1B2B4C6875A0416008A3017A9EDC,0011101101111001010111101000000011000101000100000000011010000010000001011010111000010110001100101101010011011000,8d4d2361ea502860015c08e597b3
4203463772,1BC266887525A16208C301,1BC266887525A16208C301BF06A0,0000010101100000111111011000000011000011000100000100011010000101101001001010111000010001011001100100001111011000,8d346611ea4a5864013c08df0650
4204692115,1B235FE7A1DF08FA49F88B,1B235FE7A1DF08FA49F88B096EE3,1100011101110110100100001101000100011111100100100101111100010000111110111000010111100111111110101100010011011000,8d4caf7e58bf01f529f11d09677c
4205732145,1B235FE7990375D8810186,1B235FE7990375D8810186970AD5,1010101101010000111010010110000110000000100000010001101110101110110000001001100111100111111110101100010011011000,8d4caf7e990ceab11808169e05ba
4207966285,1B2B4C6899823B55C10103,1B2B4C6899823B55C1010365F469,1001011000101111101001101100000010000000100000111010101011011100010000011001100100010110001100101101010011011000,8d4d23619914cdaa38080c6af269
